x,y,z
12.382672450,103.984000000,52.454897420
12.383921340,104.051000000,52.444800151
12.385184853,104.118000000,52.434685883
12.386462956,104.185000000,52.424554636
12.387755618,104.252000000,52.414406434
12.389062807,104.319000000,52.404241298
12.390384489,104.386000000,52.394059252
12.391720634,104.453000000,52.383860318
12.393071208,104.520000000,52.373644519
12.394436180,104.587000000,52.363411877
12.395815517,104.654000000,52.353162414
12.397209188,104.721000000,52.342896154
12.398617159,104.788000000,52.332613118
12.400039400,104.855000000,52.322313330
12.401475877,104.922000000,52.311996811
12.402926558,104.989000000,52.301663585
12.404391412,105.056000000,52.291313674
12.405870405,105.123000000,52.280947100
12.407363507,105.190000000,52.270563886
12.408870684,105.257000000,52.260164054
12.410391905,105.324000000,52.249747628
12.411927137,105.391000000,52.239314629
12.413476348,105.458000000,52.228865080
12.415039506,105.525000000,52.218399003
12.416616579,105.592000000,52.207916422
12.418207534,105.659000000,52.197417359
12.419812339,105.726000000,52.186901836
12.421430963,105.793000000,52.176369875
12.423063373,105.860000000,52.165821500
12.424709536,105.927000000,52.155256732
12.426369421,105.994000000,52.144675595
12.428042995,106.061000000,52.134078111
12.429730227,106.128000000,52.123464302
12.431431083,106.195000000,52.112834192
12.433145533,106.262000000,52.102187801
12.434873542,106.329000000,52.091525154
12.436615081,106.396000000,52.080846273
12.438370115,106.463000000,52.070151179
12.440138614,106.530000000,52.059439896
12.441920544,106.597000000,52.048712446
12.443715874,106.664000000,52.037968852
12.445524572,106.731000000,52.027209137
12.447346604,106.798000000,52.016433322
12.449181940,106.865000000,52.005641430
12.451030547,106.932000000,51.994833484
12.452892393,106.999000000,51.984009507
12.454767444,107.066000000,51.973169520
12.456655671,107.133000000,51.962313547
12.458557039,107.200000000,51.951441610
12.460471517,107.267000000,51.940553732
12.462399073,107.334000000,51.929649934
12.464339675,107.401000000,51.918730241
12.466293290,107.468000000,51.907794673
12.468259886,107.535000000,51.896843254
12.470239431,107.602000000,51.885876006
12.472231893,107.669000000,51.874892952
12.474237239,107.736000000,51.863894114
12.476255438,107.803000000,51.852879515
12.478286457,107.870000000,51.841849178
12.480330264,107.937000000,51.830803124
12.482386827,108.004000000,51.819741377
12.484456113,108.071000000,51.808663958
12.486538091,108.138000000,51.797570892
12.488632729,108.205000000,51.786462199
12.490739993,108.272000000,51.775337903
12.492859852,108.339000000,51.764198025
12.494992274,108.406000000,51.753042590
12.497137226,108.473000000,51.741871619
12.499294677,108.540000000,51.730685134
12.501464593,108.607000000,51.719483158
12.503646944,108.674000000,51.708265715
12.505841696,108.741000000,51.697032826
12.508048818,108.808000000,51.685784513
12.510268277,108.875000000,51.674520800
12.512500041,108.942000000,51.663241709
12.514744079,109.009000000,51.651947262
12.517000357,109.076000000,51.640637482
12.519268843,109.143000000,51.629312392
12.521549506,109.210000000,51.617972014
12.523842313,109.277000000,51.606616370
12.526147232,109.344000000,51.595245484
12.528464231,109.411000000,51.583859377
12.530793278,109.478000000,51.572458073
12.533134340,109.545000000,51.561041593
12.535487385,109.612000000,51.549609960
12.537852381,109.679000000,51.538163198
12.540229296,109.746000000,51.526701327
12.542618098,109.813000000,51.515224372
12.545018754,109.880000000,51.503732354
12.547431233,109.947000000,51.492225295
12.549855501,110.014000000,51.480703220
12.552291528,110.081000000,51.469166149
12.554739280,110.148000000,51.457614106
12.557198726,110.215000000,51.446047113
12.559669833,110.282000000,51.434465193
12.562152569,110.349000000,51.422868367
12.564646902,110.416000000,51.411256660
12.567152800,110.483000000,51.399630093
12.569670230,110.550000000,51.387988688
12.572199161,110.617000000,51.376332469
12.574739560,110.684000000,51.364661457
12.577291394,110.751000000,51.352975676
12.579854633,110.818000000,51.341275148
12.582429243,110.885000000,51.329559896
12.585015193,110.952000000,51.317829941
12.587612450,111.019000000,51.306085307
12.590220982,111.086000000,51.294326016
12.592840756,111.153000000,51.282552090
12.595471742,111.220000000,51.270763553
12.598113905,111.287000000,51.258960426
12.600767215,111.354000000,51.247142732
12.603431640,111.421000000,51.235310495
12.606107146,111.488000000,51.223463735
12.608793701,111.555000000,51.211602476
12.611491274,111.622000000,51.199726741
12.614199833,111.689000000,51.187836551
12.616919344,111.756000000,51.175931930
12.619649777,111.823000000,51.164012900
12.622391098,111.890000000,51.152079483
12.625143276,111.957000000,51.140131702
12.627906278,112.024000000,51.128169580
12.630680072,112.091000000,51.116193139
12.633464626,112.158000000,51.104202401
12.636259908,112.225000000,51.092197390
12.639065886,112.292000000,51.080178127
12.641882527,112.359000000,51.068144636
12.644709799,112.426000000,51.056096938
12.647547670,112.493000000,51.044035057
12.650396108,112.560000000,51.031959014
12.653255080,112.627000000,51.019868833
12.656124555,112.694000000,51.007764536
12.659004500,112.761000000,50.995646145
12.661894884,112.828000000,50.983513683
12.664795673,112.895000000,50.971367173
12.667706835,112.962000000,50.959206636
12.670628340,113.029000000,50.947032097
12.673560153,113.096000000,50.934843576
12.676502244,113.163000000,50.922641097
12.679454579,113.230000000,50.910424682
12.682417127,113.297000000,50.898194354
12.685389856,113.364000000,50.885950135
12.688372733,113.431000000,50.873692048
12.691365726,113.498000000,50.861420115
12.694368804,113.565000000,50.849134360
12.697381932,113.632000000,50.836834803
12.700405081,113.699000000,50.824521468
12.703438217,113.766000000,50.812194378
12.706481308,113.833000000,50.799853555
12.709534321,113.900000000,50.787499022
12.712597226,113.967000000,50.775130800
12.715669990,114.034000000,50.762748913
12.718752579,114.101000000,50.750353384
12.721844963,114.168000000,50.737944234
12.724947109,114.235000000,50.725521486
12.728058985,114.302000000,50.713085163
12.731180559,114.369000000,50.700635287
12.734311798,114.436000000,50.688171881
12.737452670,114.503000000,50.675694967
12.740603143,114.570000000,50.663204569
12.743763185,114.637000000,50.650700707
12.746932764,114.704000000,50.638183406
12.750111847,114.771000000,50.625652687
12.753300403,114.838000000,50.613108573
12.756498399,114.905000000,50.600551087
12.759705802,114.972000000,50.587980251
12.762922582,115.039000000,50.575396087
12.766148705,115.106000000,50.562798619
12.769384139,115.173000000,50.550187869
12.772628852,115.240000000,50.537563858
12.775882813,115.307000000,50.524926611
12.779145988,115.374000000,50.512276148
12.782418346,115.441000000,50.499612494
12.785699854,115.508000000,50.486935670
12.788990480,115.575000000,50.474245699
12.792290193,115.642000000,50.461542603
12.795598959,115.709000000,50.448826405
12.798916747,115.776000000,50.436097128
12.802243524,115.843000000,50.423354794
12.805579258,115.910000000,50.410599426
12.808923918,115.977000000,50.397831045
12.812277470,116.044000000,50.385049676
12.815639883,116.111000000,50.372255339
12.819011125,116.178000000,50.359448058
12.822391163,116.245000000,50.346627856
12.825779965,116.312000000,50.333794754
12.829177498,116.379000000,50.320948776
12.832583732,116.446000000,50.308089944
12.835998633,116.513000000,50.295218280
12.839422169,116.580000000,50.282333807
12.842854309,116.647000000,50.269436547
12.846295019,116.714000000,50.256526524
12.849744269,116.781000000,50.243603759
12.853202025,116.848000000,50.230668275
12.856668255,116.915000000,50.217720095
12.860142927,116.982000000,50.204759240
12.863626009,117.049000000,50.191785735
12.867117470,117.116000000,50.178799601
12.870617275,117.183000000,50.165800861
12.874125394,117.250000000,50.152789536
12.877641795,117.317000000,50.139765651
12.881166444,117.384000000,50.126729227
12.884699311,117.451000000,50.113680287
12.888240361,117.518000000,50.100618854
12.891789565,117.585000000,50.087544950
12.895346888,117.652000000,50.074458597
12.898912300,117.719000000,50.061359818
12.902485768,117.786000000,50.048248635
12.906067259,117.853000000,50.035125072
12.909656742,117.920000000,50.021989151
12.913254184,117.987000000,50.008840893
12.916859553,118.054000000,49.995680323
12.920472817,118.121000000,49.982507461
12.924093944,118.188000000,49.969322332
12.927722902,118.255000000,49.956124956
12.931359658,118.322000000,49.942915358
12.935004180,118.389000000,49.929693559
12.938656436,118.456000000,49.916459582
12.942316393,118.523000000,49.903213450
12.945984021,118.590000000,49.889955184
12.949659285,118.657000000,49.876684808
12.953342155,118.724000000,49.863402344
12.957032598,118.791000000,49.850107815
12.960730582,118.858000000,49.836801243
12.964436074,118.925000000,49.823482651
12.968149043,118.992000000,49.810152061
12.971869456,119.059000000,49.796809495
12.975597281,119.126000000,49.783454977
12.979332486,119.193000000,49.770088529
12.983075039,119.260000000,49.756710173
12.986824907,119.327000000,49.743319932
12.990582059,119.394000000,49.729917828
12.994346461,119.461000000,49.716503885
12.998118083,119.528000000,49.703078124
13.001896891,119.595000000,49.689640568
13.005682854,119.662000000,49.676191239
13.009475939,119.729000000,49.662730161
13.013276114,119.796000000,49.649257355
13.017083347,119.863000000,49.635772845
13.020897606,119.930000000,49.622276652
13.024718858,119.997000000,49.608768800
13.028547072,120.064000000,49.595249310
13.032382215,120.131000000,49.581718206
13.036224255,120.198000000,49.568175509
13.040073160,120.265000000,49.554621243
13.043928898,120.332000000,49.541055430
13.047791436,120.399000000,49.527478092
13.051660742,120.466000000,49.513889252
13.055536784,120.533000000,49.500288933
13.059419530,120.600000000,49.486677157
13.063308948,120.667000000,49.473053947
13.067205005,120.734000000,49.459419324
13.071107669,120.801000000,49.445773313
13.075016909,120.868000000,49.432115934
13.078932691,120.935000000,49.418447212
13.082854984,121.002000000,49.404767167
13.086783756,121.069000000,49.391075824
13.090718974,121.136000000,49.377373203
13.094660606,121.203000000,49.363659329
13.098608620,121.270000000,49.349934223
13.102562983,121.337000000,49.336197908
13.106523665,121.404000000,49.322450407
13.110490631,121.471000000,49.308691742
13.114463851,121.538000000,49.294921935
13.118443292,121.605000000,49.281141009
13.122428921,121.672000000,49.267348987
13.126420707,121.739000000,49.253545891
13.130418618,121.806000000,49.239731744
13.134422621,121.873000000,49.225906568
13.138432684,121.940000000,49.212070386
13.142448774,122.007000000,49.198223220
13.146470861,122.074000000,49.184365093
13.150498910,122.141000000,49.170496028
13.154532891,122.208000000,49.156616046
13.158572771,122.275000000,49.142725171
13.162618518,122.342000000,49.128823425
13.166670100,122.409000000,49.114910830
13.170727484,122.476000000,49.100987410
13.174790638,122.543000000,49.087053186
13.178859531,122.610000000,49.073108181
13.182934129,122.677000000,49.059152418
13.187014401,122.744000000,49.045185919
13.191100315,122.811000000,49.031208707
13.195191838,122.878000000,49.017220804
13.199288938,122.945000000,49.003222233
13.203391583,123.012000000,48.989213016
13.207499741,123.079000000,48.975193176
13.211613380,123.146000000,48.961162736
13.215732466,123.213000000,48.947121717
13.219856969,123.280000000,48.933070143
13.223986869,123.347000000,48.919008035
13.228122198,123.414000000,48.904935411
13.232262999,123.481000000,48.890852286
13.236409317,123.548000000,48.876758678
13.240561197,123.615000000,48.862654603
13.244718683,123.682000000,48.848540077
13.248881820,123.749000000,48.834415117
13.253050652,123.816000000,48.820279740
13.257225223,123.883000000,48.806133961
13.261405578,123.950000000,48.791977797
13.265591761,124.017000000,48.777811265
13.269783817,124.084000000,48.763634381
13.273981790,124.151000000,48.749447162
13.278185725,124.218000000,48.735249624
13.282395665,124.285000000,48.721041783
13.286611656,124.352000000,48.706823656
13.290833742,124.419000000,48.692595260
13.295061967,124.486000000,48.678356611
13.299296376,124.553000000,48.664107726
13.303537013,124.620000000,48.649848620
13.307783922,124.687000000,48.635579310
13.312037148,124.754000000,48.621299814
13.316296736,124.821000000,48.607010146
13.320562729,124.888000000,48.592710325
13.324835172,124.955000000,48.578400365
13.329114111,125.022000000,48.564080285
13.333399588,125.089000000,48.549750099
13.337691649,125.156000000,48.535409825
13.341990337,125.223000000,48.521059479
13.346295698,125.290000000,48.506699078
13.350607776,125.357000000,48.492328638
13.354926615,125.424000000,48.477948175
13.359252260,125.491000000,48.463557706
13.363584755,125.558000000,48.449157248
13.367924144,125.625000000,48.434746816
13.372270472,125.692000000,48.420326428
13.376623783,125.759000000,48.405896100
13.380984122,125.826000000,48.391455848
13.385351534,125.893000000,48.377005688
13.389726061,125.960000000,48.362545638
13.394107750,126.027000000,48.348075714
13.398496645,126.094000000,48.333595932
13.402892789,126.161000000,48.319106308
13.407296227,126.228000000,48.304606859
13.411707005,126.295000000,48.290097602
13.416125165,126.362000000,48.275578553
13.420550753,126.429000000,48.261049729
13.424983813,126.496000000,48.246511145
13.429424390,126.563000000,48.231962819
13.433872527,126.630000000,48.217404767
13.438328270,126.697000000,48.202837005
13.442791662,126.764000000,48.188259550
13.447262748,126.831000000,48.173672418
13.451741573,126.898000000,48.159075626
13.456228181,126.965000000,48.144469190
13.460722617,127.032000000,48.129853126
13.465224924,127.099000000,48.115227452
13.469735147,127.166000000,48.100592184
13.474253331,127.233000000,48.085947337
13.478779521,127.300000000,48.071292930
13.483313759,127.367000000,48.056628977
13.487856092,127.434000000,48.041955495
13.492406563,127.501000000,48.027272502
13.496965217,127.568000000,48.012580013
13.501532098,127.635000000,47.997878045
13.506107251,127.702000000,47.983166614
13.510690720,127.769000000,47.968445737
13.515282550,127.836000000,47.953715430
13.519882784,127.903000000,47.938975710
13.524491468,127.970000000,47.924226593
13.529108645,128.037000000,47.909468096
13.533734361,128.104000000,47.894700235
13.538368660,128.171000000,47.879923027
13.543011585,128.238000000,47.865136488
13.547663182,128.305000000,47.850340634
13.552323495,128.372000000,47.835535482
13.556992568,128.439000000,47.820721049
13.561670446,128.506000000,47.805897350
13.566357174,128.573000000,47.791064403
13.571052795,128.640000000,47.776222224
13.575757353,128.707000000,47.761370830
13.580470893,128.774000000,47.746510235
13.585193456,128.841000000,47.731640455
13.589925087,128.908000000,47.716761507
13.594665827,128.975000000,47.701873406
13.599415720,129.042000000,47.686976168
13.604174809,129.109000000,47.672069808
13.608943136,129.176000000,47.657154342
13.613720745,129.243000000,47.642229785
13.618507678,129.310000000,47.627296153
13.623303979,129.377000000,47.612353463
13.628109690,129.444000000,47.597401728
13.632924855,129.511000000,47.582440966
13.637749516,129.578000000,47.567471192
13.642583716,129.645000000,47.552492421
13.647427498,129.712000000,47.537504670
13.652280905,129.779000000,47.522507953
13.657143980,129.846000000,47.507502286
13.662016766,129.913000000,47.492487686
13.666899306,129.980000000,47.477464167
13.671791643,130.047000000,47.462431746
13.676693820,130.114000000,47.447390438
13.681605879,130.181000000,47.432340258
13.686527864,130.248000000,47.417281223
13.691459818,130.315000000,47.402213347
13.696401783,130.382000000,47.387136648
13.701353803,130.449000000,47.372051139
13.706315920,130.516000000,47.356956838
13.711288177,130.583000000,47.341853759
13.716270618,130.650000000,47.326741918
13.721263285,130.717000000,47.311621331
13.726266221,130.784000000,47.296492014
13.731279469,130.851000000,47.281353982
13.736303073,130.918000000,47.266207251
13.741337074,130.985000000,47.251051836
13.746381516,131.052000000,47.235887753
13.751436442,131.119000000,47.220715019
13.756501895,131.186000000,47.205533647
13.761577918,131.253000000,47.190343655
13.766664553,131.320000000,47.175145057
13.771761844,131.387000000,47.159937870
13.776869834,131.454000000,47.144722109
13.781988565,131.521000000,47.129497790
13.787118080,131.588000000,47.114264928
13.792258423,131.655000000,47.099023539
13.797409636,131.722000000,47.083773638
13.802571763,131.789000000,47.068515242
13.807744845,131.856000000,47.053248366
13.812928927,131.923000000,47.037973026
13.818124051,131.990000000,47.022689237
13.823330260,132.057000000,47.007397014
13.828547597,132.124000000,46.992096375
13.833776105,132.191000000,46.976787333
13.839015826,132.258000000,46.961469906
13.844266805,132.325000000,46.946144107
13.849529083,132.392000000,46.930809955
13.854802704,132.459000000,46.915467462
13.860087710,132.526000000,46.900116647
13.865384145,132.593000000,46.884757523
13.870692051,132.660000000,46.869390108
13.876011472,132.727000000,46.854014415
13.881342450,132.794000000,46.838630462
13.886685029,132.861000000,46.823238264
13.892039250,132.928000000,46.807837836
13.897405158,132.995000000,46.792429194
13.902782795,133.062000000,46.777012353
13.908172204,133.129000000,46.761587330
13.913573428,133.196000000,46.746154140
13.918986510,133.263000000,46.730712799
13.924411493,133.330000000,46.715263322
13.929848420,133.397000000,46.699805725
13.935297333,133.464000000,46.684340023
13.940758276,133.531000000,46.668866233
13.946231292,133.598000000,46.653384370
13.951716423,133.665000000,46.637894449
13.957213713,133.732000000,46.622396486
13.962723204,133.799000000,46.606890497
13.968244940,133.866000000,46.591376498
13.973778963,133.933000000,46.575854504
13.979325316,134.000000000,46.560324531
13.984884043,134.067000000,46.544786594
13.990455185,134.134000000,46.529240709
13.996038787,134.201000000,46.513686892
14.001634891,134.268000000,46.498125159
14.007243539,134.335000000,46.482555525
14.012864776,134.402000000,46.466978005
14.018498643,134.469000000,46.451392616
14.024145184,134.536000000,46.435799372
14.029804442,134.603000000,46.420198291
14.035476460,134.670000000,46.404589386
14.041161280,134.737000000,46.388972675
14.046858946,134.804000000,46.373348172
14.052569500,134.871000000,46.357715894
14.058292986,134.938000000,46.342075856
14.064029446,135.005000000,46.326428073
14.069778923,135.072000000,46.310772561
14.075541460,135.139000000,46.295109336
14.081317101,135.206000000,46.279438414
14.087105888,135.273000000,46.263759810
14.092907864,135.340000000,46.248073540
14.098723072,135.407000000,46.232379619
14.104551555,135.474000000,46.216678064
14.110393355,135.541000000,46.200968889
14.116248517,135.608000000,46.185252111
14.122117082,135.675000000,46.169527745
14.127999094,135.742000000,46.153795806
14.133894596,135.809000000,46.138056311
14.139803630,135.876000000,46.122309275
14.145726239,135.943000000,46.106554714
14.151662468,136.010000000,46.090792643
14.157612357,136.077000000,46.075023079
14.163575951,136.144000000,46.059246035
14.169553292,136.211000000,46.043461530
14.175544423,136.278000000,46.027669577
14.181549388,136.345000000,46.011870192
14.187568228,136.412000000,45.996063392
14.193600988,136.479000000,45.980249192
14.199647710,136.546000000,45.964427608
14.205708436,136.613000000,45.948598654
14.211783210,136.680000000,45.932762348
14.217872075,136.747000000,45.916918704
14.223975074,136.814000000,45.901067739
14.230092250,136.881000000,45.885209467
14.236223645,136.948000000,45.869343904
14.242369303,137.015000000,45.853471067
14.248529266,137.082000000,45.837590971
14.254703577,137.149000000,45.821703631
14.260892280,137.216000000,45.805809063
14.267095417,137.283000000,45.789907282
14.273313032,137.350000000,45.773998306
14.279545166,137.417000000,45.758082148
14.285791864,137.484000000,45.742158825
14.292053168,137.551000000,45.726228352
14.298329121,137.618000000,45.710290746
14.304619766,137.685000000,45.694346021
14.310925145,137.752000000,45.678394193
14.317245303,137.819000000,45.662435278
14.323580281,137.886000000,45.646469292
14.329930123,137.953000000,45.630496250
14.336294871,138.020000000,45.614516168
14.342674570,138.087000000,45.598529061
14.349069260,138.154000000,45.582534946
14.355478986,138.221000000,45.566533838
14.361903791,138.288000000,45.550525752
14.368343717,138.355000000,45.534510704
14.374798807,138.422000000,45.518488710
14.381269104,138.489000000,45.502459786
14.387754651,138.556000000,45.486423947
14.394255492,138.623000000,45.470381208
14.400771669,138.690000000,45.454331586
14.407303224,138.757000000,45.438275096
14.413850202,138.824000000,45.422211754
14.420412644,138.891000000,45.406141575
14.426990594,138.958000000,45.390064575
14.433584095,139.025000000,45.373980770
14.440193189,139.092000000,45.357890175
14.446817921,139.159000000,45.341792806
14.453458331,139.226000000,45.325688679
14.460114464,139.293000000,45.309577809
14.466786363,139.360000000,45.293460212
14.473474070,139.427000000,45.277335904
14.480177628,139.494000000,45.261204900
14.486897081,139.561000000,45.245067216
14.493632470,139.628000000,45.228922867
14.500383840,139.695000000,45.212771869
14.507151233,139.762000000,45.196614239
14.513934692,139.829000000,45.180449991
14.520734260,139.896000000,45.164279141
14.527549979,139.963000000,45.148101705
14.534381894,140.030000000,45.131917698
14.541230046,140.097000000,45.115727136
14.548094479,140.164000000,45.099530035
14.554975236,140.231000000,45.083326411
14.561872359,140.298000000,45.067116279
14.568785892,140.365000000,45.050899654
14.575715877,140.432000000,45.034676553
14.582662357,140.499000000,45.018446991
14.589625376,140.566000000,45.002210983
14.596604976,140.633000000,44.985968546
14.603601201,140.700000000,44.969719694
14.610614092,140.767000000,44.953464445
14.617643694,140.834000000,44.937202812
14.624690049,140.901000000,44.920934813
14.631753199,140.968000000,44.904660462
14.638833189,141.035000000,44.888379775
14.645930060,141.102000000,44.872092769
14.653043857,141.169000000,44.855799458
14.660174621,141.236000000,44.839499857
14.667322395,141.303000000,44.823193984
14.674487223,141.370000000,44.806881854
14.681669148,141.437000000,44.790563481
14.688868212,141.504000000,44.774238882
14.696084459,141.571000000,44.757908073
14.703317931,141.638000000,44.741571069
14.710568672,141.705000000,44.725227885
14.717836723,141.772000000,44.708878538
14.725122129,141.839000000,44.692523043
14.732424932,141.906000000,44.676161416
14.739745175,141.973000000,44.659793672
14.747082901,142.040000000,44.643419827
14.754438153,142.107000000,44.627039897
14.761810974,142.174000000,44.610653897
14.769201406,142.241000000,44.594261843
14.776609494,142.308000000,44.577863750
14.784035279,142.375000000,44.561459635
14.791478805,142.442000000,44.545049513
14.798940114,142.509000000,44.528633399
14.806419250,142.576000000,44.512211310
14.813916255,142.643000000,44.495783260
14.821431173,142.710000000,44.479349266
14.828964046,142.777000000,44.462909343
14.836514918,142.844000000,44.446463507
14.844083830,142.911000000,44.430011774
14.851670827,142.978000000,44.413554158
14.859275951,143.045000000,44.397090677
14.866899245,143.112000000,44.380621345
14.874540751,143.179000000,44.364146177
14.882200514,143.246000000,44.347665191
14.889878576,143.313000000,44.331178401
14.897574979,143.380000000,44.314685823
14.905289767,143.447000000,44.298187473
14.913022983,143.514000000,44.281683366
14.920774670,143.581000000,44.265173518
14.928544870,143.648000000,44.248657945
14.936333626,143.715000000,44.232136662
14.944140982,143.782000000,44.215609684
14.951966980,143.849000000,44.199077029
14.959811664,143.916000000,44.182538711
14.967675076,143.983000000,44.165994746
14.975557259,144.050000000,44.149445149
14.983458256,144.117000000,44.132889936
14.991378110,144.184000000,44.116329124
14.999316865,144.251000000,44.099762726
15.007274562,144.318000000,44.083190760
15.015251245,144.385000000,44.066613241
15.023246957,144.452000000,44.050030184
15.031261741,144.519000000,44.033441606
15.039295639,144.586000000,44.016847521
15.047348695,144.653000000,44.000247946
15.055420952,144.720000000,43.983642895
15.063512452,144.787000000,43.967032386
15.071623238,144.854000000,43.950416432
15.079753354,144.921000000,43.933795051
15.087902843,144.988000000,43.917168258
15.096071746,145.055000000,43.900536067
15.104260108,145.122000000,43.883898496
15.112467971,145.189000000,43.867255560
15.120695378,145.256000000,43.850607273
15.128942373,145.323000000,43.833953653
15.137208997,145.390000000,43.817294714
15.145495294,145.457000000,43.800630472
15.153801307,145.524000000,43.783960944
15.162127078,145.591000000,43.767286144
15.170472652,145.658000000,43.750606088
15.178838070,145.725000000,43.733920792
15.187223376,145.792000000,43.717230271
15.195628612,145.859000000,43.700534542
15.204053822,145.926000000,43.683833619
15.212499048,145.993000000,43.667127519
15.220964334,146.060000000,43.650416257
15.229449722,146.127000000,43.633699848
15.237955255,146.194000000,43.616978310
15.246480976,146.261000000,43.600251656
15.255026929,146.328000000,43.583519903
15.263593155,146.395000000,43.566783066
15.272179699,146.462000000,43.550041161
15.280786603,146.529000000,43.533294204
15.289413909,146.596000000,43.516542210
15.298061661,146.663000000,43.499785195
15.306729902,146.730000000,43.483023175
15.315418675,146.797000000,43.466256165
15.324128023,146.864000000,43.449484181
15.332857988,146.931000000,43.432707239
15.341608613,146.998000000,43.415925353
15.350379942,147.065000000,43.399138541
15.359172017,147.132000000,43.382346817
15.367984882,147.199000000,43.365550198
15.376818579,147.266000000,43.348748698
15.385673151,147.333000000,43.331942334
15.394548642,147.400000000,43.315131120
15.403445093,147.467000000,43.298315074
15.412362549,147.534000000,43.281494210
15.421301052,147.601000000,43.264668544
15.430260644,147.668000000,43.247838092
15.439241369,147.735000000,43.231002869
15.448243270,147.802000000,43.214162892
15.457266390,147.869000000,43.197318175
15.466310772,147.936000000,43.180468734
15.475376458,148.003000000,43.163614586
15.484463492,148.070000000,43.146755745
15.493571916,148.137000000,43.129892227
15.502701774,148.204000000,43.113024048
15.511853108,148.271000000,43.096151224
15.521025961,148.338000000,43.079273770
15.530220377,148.405000000,43.062391702
15.539436398,148.472000000,43.045505036
15.548674067,148.539000000,43.028613787
15.557933427,148.606000000,43.011717970
15.567214521,148.673000000,42.994817603
15.576517392,148.740000000,42.977912699
15.585842082,148.807000000,42.961003275
15.595188636,148.874000000,42.944089347
15.604557096,148.941000000,42.927170930
15.613947504,149.008000000,42.910248039
15.623359904,149.075000000,42.893320691
15.632794338,149.142000000,42.876388901
15.642250850,149.209000000,42.859452685
15.651729483,149.276000000,42.842512058
15.661230279,149.343000000,42.825567037
15.670753281,149.410000000,42.808617636
15.680298532,149.477000000,42.791663871
15.689866076,149.544000000,42.774705758
15.699455955,149.611000000,42.757743313
15.709068212,149.678000000,42.740776551
15.718702890,149.745000000,42.723805488
15.728360032,149.812000000,42.706830140
15.738039681,149.879000000,42.689850522
15.747741880,149.946000000,42.672866650
15.757466672,150.013000000,42.655878539
15.767214099,150.080000000,42.638886206
15.776984205,150.147000000,42.621889665
15.786777033,150.214000000,42.604888933
15.796592625,150.281000000,42.587884025
15.806431025,150.348000000,42.570874957
15.816292275,150.415000000,42.553861744
15.826176418,150.482000000,42.536844403
15.836083498,150.549000000,42.519822948
15.846013558,150.616000000,42.502797396
15.855966639,150.683000000,42.485767762
15.865942785,150.750000000,42.468734061
15.875942040,150.817000000,42.451696310
15.885964446,150.884000000,42.434654524
15.896010045,150.951000000,42.417608718
15.906078882,151.018000000,42.400558909
15.916170998,151.085000000,42.383505112
15.926286437,151.152000000,42.366447342
15.936425242,151.219000000,42.349385616
15.946587455,151.286000000,42.332319949
15.956773120,151.353000000,42.315250356
15.966982280,151.420000000,42.298176853
15.977214977,151.487000000,42.281099456
15.987471254,151.554000000,42.264018181
15.997751155,151.621000000,42.246933043
16.008054722,151.688000000,42.229844058
16.018381998,151.755000000,42.212751242
16.028733027,151.822000000,42.195654609
16.039107850,151.889000000,42.178554177
16.049506512,151.956000000,42.161449959
16.059929055,152.023000000,42.144341973
16.070375521,152.090000000,42.127230234
16.080845955,152.157000000,42.110114757
16.091340398,152.224000000,42.092995558
16.101858894,152.291000000,42.075872653
16.112401486,152.358000000,42.058746057
16.122968216,152.425000000,42.041615786
16.133559128,152.492000000,42.024481856
16.144174264,152.559000000,42.007344282
16.154813668,152.626000000,41.990203080
16.165477382,152.693000000,41.973058265
16.176165450,152.760000000,41.955909854
16.186877914,152.827000000,41.938757862
16.197614817,152.894000000,41.921602305
16.208376202,152.961000000,41.904443197
16.219162112,153.028000000,41.887280556
16.229972590,153.095000000,41.870114396
16.240807679,153.162000000,41.852944733
16.251667422,153.229000000,41.835771583
16.262551862,153.296000000,41.818594962
16.273461042,153.363000000,41.801414884
16.284395005,153.430000000,41.784231367
16.295353793,153.497000000,41.767044425
16.306337449,153.564000000,41.749854074
16.317346018,153.631000000,41.732660329
16.328379540,153.698000000,41.715463207
16.339438060,153.765000000,41.698262723
16.350521621,153.832000000,41.681058893
16.361630265,153.899000000,41.663851732
16.372764035,153.966000000,41.646641256
16.383922974,154.033000000,41.629427481
16.395107125,154.100000000,41.612210422
16.406316531,154.167000000,41.594990095
16.417551236,154.234000000,41.577766516
16.428811281,154.301000000,41.560539700
16.440096710,154.368000000,41.543309663
16.451407566,154.435000000,41.526076420
16.462743892,154.502000000,41.508839988
16.474105730,154.569000000,41.491600381
16.485493124,154.636000000,41.474357616
16.496906117,154.703000000,41.457111708
16.508344751,154.770000000,41.439862673
16.519809070,154.837000000,41.422610526
16.531299115,154.904000000,41.405355284
16.542814932,154.971000000,41.388096961
16.554356561,155.038000000,41.370835574
16.565924047,155.105000000,41.353571137
16.577517432,155.172000000,41.336303668
16.589136759,155.239000000,41.319033181
16.600782071,155.306000000,41.301759691
16.612453411,155.373000000,41.284483216
16.624150822,155.440000000,41.267203770
16.635874318,155.507000000,41.249921371
16.647623800,155.574000000,41.232636044
16.659399139,155.641000000,41.215347816
16.671200208,155.708000000,41.198056716
16.683026878,155.775000000,41.180762770
16.694879021,155.842000000,41.163466005
16.706756509,155.909000000,41.146166449
16.718659213,155.976000000,41.128864130
