x,y,z
-21.482403977,132.124000000,41.707522177
-21.484710140,132.191000000,41.703873634
-21.487022136,132.258000000,41.700214803
-21.489339960,132.325000000,41.696545647
-21.491663608,132.392000000,41.692866129
-21.493993078,132.459000000,41.689176211
-21.496328365,132.526000000,41.685475856
-21.498669465,132.593000000,41.681765025
-21.501016374,132.660000000,41.678043683
-21.503369089,132.727000000,41.674311790
-21.505727605,132.794000000,41.670569310
-21.508091920,132.861000000,41.666816205
-21.510462028,132.928000000,41.663052438
-21.512837926,132.995000000,41.659277971
-21.515219611,133.062000000,41.655492766
-21.517607078,133.129000000,41.651696787
-21.520000324,133.196000000,41.647889995
-21.522399345,133.263000000,41.644072353
-21.524804136,133.330000000,41.640243824
-21.527214695,133.397000000,41.636404370
-21.529631016,133.464000000,41.632553954
-21.532053098,133.531000000,41.628692538
-21.534480934,133.598000000,41.624820085
-21.536914522,133.665000000,41.620936557
-21.539353858,133.732000000,41.617041917
-21.541798938,133.799000000,41.613136126
-21.544249759,133.866000000,41.609219149
-21.546706315,133.933000000,41.605290947
-21.549168604,134.000000000,41.601351482
-21.551636621,134.067000000,41.597400718
-21.554110363,134.134000000,41.593438616
-21.556589826,134.201000000,41.589465140
-21.559075006,134.268000000,41.585480251
-21.561565900,134.335000000,41.581483913
-21.564062502,134.402000000,41.577476088
-21.566564810,134.469000000,41.573456737
-21.569072820,134.536000000,41.569425825
-21.571586527,134.603000000,41.565383313
-21.574105929,134.670000000,41.561329163
-21.576631020,134.737000000,41.557263339
-21.579161798,134.804000000,41.553185803
-21.581698258,134.871000000,41.549096517
-21.584240397,134.938000000,41.544995444
-21.586788210,135.005000000,41.540882546
-21.589341694,135.072000000,41.536757786
-21.591900846,135.139000000,41.532621127
-21.594465660,135.206000000,41.528472530
-21.597036134,135.273000000,41.524311959
-21.599612263,135.340000000,41.520139375
-21.602194044,135.407000000,41.515954742
-21.604781472,135.474000000,41.511758022
-21.607374545,135.541000000,41.507549177
-21.609973258,135.608000000,41.503328170
-21.612577606,135.675000000,41.499094963
-21.615187588,135.742000000,41.494849520
-21.617803197,135.809000000,41.490591801
-21.620424432,135.876000000,41.486321771
-21.623051287,135.943000000,41.482039391
-21.625683759,136.010000000,41.477744624
-21.628321845,136.077000000,41.473437432
-21.630965539,136.144000000,41.469117779
-21.633614839,136.211000000,41.464785626
-21.636269741,136.278000000,41.460440935
-21.638930241,136.345000000,41.456083671
-21.641596334,136.412000000,41.451713794
-21.644268017,136.479000000,41.447331268
-21.646945287,136.546000000,41.442936055
-21.649628139,136.613000000,41.438528117
-21.652316569,136.680000000,41.434107417
-21.655010574,136.747000000,41.429673918
-21.657710150,136.814000000,41.425227581
-21.660415293,136.881000000,41.420768371
-21.663125999,136.948000000,41.416296248
-21.665842265,137.015000000,41.411811176
-21.668564085,137.082000000,41.407313117
-21.671291458,137.149000000,41.402802033
-21.674024378,137.216000000,41.398277888
-21.676762842,137.283000000,41.393740643
-21.679506846,137.350000000,41.389190261
-21.682256386,137.417000000,41.384626705
-21.685011458,137.484000000,41.380049937
-21.687772059,137.551000000,41.375459919
-21.690538185,137.618000000,41.370856614
-21.693309831,137.685000000,41.366239986
-21.696086995,137.752000000,41.361609995
-21.698869671,137.819000000,41.356966605
-21.701657857,137.886000000,41.352309778
-21.704451548,137.953000000,41.347639476
-21.707250740,138.020000000,41.342955663
-21.710055431,138.087000000,41.338258300
-21.712865615,138.154000000,41.333547351
-21.715681289,138.221000000,41.328822777
-21.718502450,138.288000000,41.324084541
-21.721329092,138.355000000,41.319332607
-21.724161213,138.422000000,41.314566935
-21.726998809,138.489000000,41.309787489
-21.729841876,138.556000000,41.304994231
-21.732690409,138.623000000,41.300187124
-21.735544406,138.690000000,41.295366130
-21.738403862,138.757000000,41.290531211
-21.741268773,138.824000000,41.285682331
-21.744139135,138.891000000,41.280819452
-21.747014946,138.958000000,41.275942536
-21.749896200,139.025000000,41.271051546
-21.752782894,139.092000000,41.266146444
-21.755675025,139.159000000,41.261227193
-21.758572587,139.226000000,41.256293755
-21.761475578,139.293000000,41.251346092
-21.764383994,139.360000000,41.246384168
-21.767297830,139.427000000,41.241407945
-21.770217084,139.494000000,41.236417385
-21.773141750,139.561000000,41.231412451
-21.776071826,139.628000000,41.226393105
-21.779007307,139.695000000,41.221359310
-21.781948189,139.762000000,41.216311029
-21.784894469,139.829000000,41.211248223
-21.787846143,139.896000000,41.206170855
-21.790803207,139.963000000,41.201078889
-21.793765657,140.030000000,41.195972285
-21.796733490,140.097000000,41.190851008
-21.799706700,140.164000000,41.185715019
-21.802685286,140.231000000,41.180564281
-21.805669242,140.298000000,41.175398756
-21.808658565,140.365000000,41.170218407
-21.811653251,140.432000000,41.165023196
-21.814653296,140.499000000,41.159813087
-21.817658696,140.566000000,41.154588041
-21.820669448,140.633000000,41.149348020
-21.823685548,140.700000000,41.144092988
-21.826706991,140.767000000,41.138822907
-21.829733775,140.834000000,41.133537740
-21.832765894,140.901000000,41.128237448
-21.835803346,140.968000000,41.122921995
-21.838846126,141.035000000,41.117591343
-21.841894231,141.102000000,41.112245454
-21.844947656,141.169000000,41.106884291
-21.848006398,141.236000000,41.101507817
-21.851070453,141.303000000,41.096115993
-21.854139818,141.370000000,41.090708783
-21.857214488,141.437000000,41.085286150
-21.860294459,141.504000000,41.079848054
-21.863379728,141.571000000,41.074394460
-21.866470290,141.638000000,41.068925329
-21.869566143,141.705000000,41.063440624
-21.872667281,141.772000000,41.057940308
-21.875773702,141.839000000,41.052424343
-21.878885401,141.906000000,41.046892691
-21.882002375,141.973000000,41.041345315
-21.885124620,142.040000000,41.035782178
-21.888252131,142.107000000,41.030203242
-21.891384905,142.174000000,41.024608470
-21.894522938,142.241000000,41.018997823
-21.897666227,142.308000000,41.013371265
-21.900814767,142.375000000,41.007728759
-21.903968555,142.442000000,41.002070265
-21.907127587,142.509000000,40.996395748
-21.910291858,142.576000000,40.990705170
-21.913461365,142.643000000,40.984998493
-21.916636105,142.710000000,40.979275679
-21.919816073,142.777000000,40.973536691
-21.923001266,142.844000000,40.967781492
-21.926191679,142.911000000,40.962010045
-21.929387309,142.978000000,40.956222311
-21.932588152,143.045000000,40.950418253
-21.935794204,143.112000000,40.944597833
-21.939005462,143.179000000,40.938761015
-21.942221920,143.246000000,40.932907761
-21.945443577,143.313000000,40.927038033
-21.948670427,143.380000000,40.921151793
-21.951902467,143.447000000,40.915249005
-21.955139693,143.514000000,40.909329630
-21.958382101,143.581000000,40.903393632
-21.961629688,143.648000000,40.897440972
-21.964882449,143.715000000,40.891471613
-21.968140381,143.782000000,40.885485519
-21.971403479,143.849000000,40.879482650
-21.974671741,143.916000000,40.873462970
-21.977945161,143.983000000,40.867426442
-21.981223737,144.050000000,40.861373027
-21.984507464,144.117000000,40.855302689
-21.987796339,144.184000000,40.849215389
-21.991090357,144.251000000,40.843111091
-21.994389516,144.318000000,40.836989756
-21.997693810,144.385000000,40.830851348
-22.001003237,144.452000000,40.824695828
-22.004317792,144.519000000,40.818523160
-22.007637471,144.586000000,40.812333306
-22.010962271,144.653000000,40.806126228
-22.014292188,144.720000000,40.799901888
-22.017627217,144.787000000,40.793660250
-22.020967356,144.854000000,40.787401276
-22.024312600,144.921000000,40.781124929
-22.027662945,144.988000000,40.774831170
-22.031018388,145.055000000,40.768519962
-22.034378925,145.122000000,40.762191269
-22.037744551,145.189000000,40.755845052
-22.041115264,145.256000000,40.749481273
-22.044491058,145.323000000,40.743099896
-22.047871931,145.390000000,40.736700883
-22.051257878,145.457000000,40.730284197
-22.054648896,145.524000000,40.723849799
-22.058044981,145.591000000,40.717397653
-22.061446128,145.658000000,40.710927720
-22.064852335,145.725000000,40.704439965
-22.068263597,145.792000000,40.697934348
-22.071679910,145.859000000,40.691410832
-22.075101271,145.926000000,40.684869380
-22.078527675,145.993000000,40.678309955
-22.081959119,146.060000000,40.671732519
-22.085395600,146.127000000,40.665137035
-22.088837112,146.194000000,40.658523464
-22.092283652,146.261000000,40.651891770
-22.095735217,146.328000000,40.645241915
-22.099191803,146.395000000,40.638573861
-22.102653405,146.462000000,40.631887571
-22.106120021,146.529000000,40.625183008
-22.109591645,146.596000000,40.618460134
-22.113068274,146.663000000,40.611718911
-22.116549905,146.730000000,40.604959303
-22.120036533,146.797000000,40.598181271
-22.123528155,146.864000000,40.591384778
-22.127024767,146.931000000,40.584569787
-22.130526364,146.998000000,40.577736259
-22.134032944,147.065000000,40.570884158
-22.137544502,147.132000000,40.564013447
-22.141061035,147.199000000,40.557124087
-22.144582538,147.266000000,40.550216041
-22.148109007,147.333000000,40.543289271
-22.151640440,147.400000000,40.536343741
-22.155176832,147.467000000,40.529379412
-22.158718178,147.534000000,40.522396248
-22.162264476,147.601000000,40.515394210
-22.165815722,147.668000000,40.508373261
-22.169371911,147.735000000,40.501333364
-22.172933040,147.802000000,40.494274481
-22.176499105,147.869000000,40.487196575
-22.180070102,147.936000000,40.480099608
-22.183646027,148.003000000,40.472983542
-22.187226877,148.070000000,40.465848341
-22.190812647,148.137000000,40.458693966
-22.194403333,148.204000000,40.451520381
-22.197998933,148.271000000,40.444327547
-22.201599442,148.338000000,40.437115427
-22.205204856,148.405000000,40.429883985
-22.208815171,148.472000000,40.422633181
-22.212430383,148.539000000,40.415362979
-22.216050489,148.606000000,40.408073342
-22.219675485,148.673000000,40.400764231
-22.223305367,148.740000000,40.393435609
-22.226940131,148.807000000,40.386087439
-22.230579773,148.874000000,40.378719683
-22.234224289,148.941000000,40.371332305
-22.237873676,149.008000000,40.363925265
-22.241527930,149.075000000,40.356498527
-22.245187046,149.142000000,40.349052054
-22.248851022,149.209000000,40.341585807
-22.252519852,149.276000000,40.334099749
-22.256193534,149.343000000,40.326593844
-22.259872063,149.410000000,40.319068053
-22.263555436,149.477000000,40.311522338
-22.267243649,149.544000000,40.303956663
-22.270936697,149.611000000,40.296370990
-22.274634578,149.678000000,40.288765281
-22.278337287,149.745000000,40.281139498
-22.282044820,149.812000000,40.273493606
-22.285757173,149.879000000,40.265827565
-22.289474343,149.946000000,40.258141338
-22.293196326,150.013000000,40.250434889
-22.296923118,150.080000000,40.242708178
-22.300654715,150.147000000,40.234961170
-22.304391114,150.214000000,40.227193826
-22.308132309,150.281000000,40.219406109
-22.311878299,150.348000000,40.211597981
-22.315629078,150.415000000,40.203769405
-22.319384642,150.482000000,40.195920344
-22.323144989,150.549000000,40.188050760
-22.326910114,150.616000000,40.180160615
-22.330680014,150.683000000,40.172249872
-22.334454683,150.750000000,40.164318493
-22.338234120,150.817000000,40.156366442
-22.342018319,150.884000000,40.148393679
-22.345807277,150.951000000,40.140400169
-22.349600991,151.018000000,40.132385874
-22.353399455,151.085000000,40.124350755
-22.357202667,151.152000000,40.116294776
-22.361010622,151.219000000,40.108217899
-22.364823317,151.286000000,40.100120086
-22.368640748,151.353000000,40.092001300
-22.372462911,151.420000000,40.083861504
-22.376289803,151.487000000,40.075700660
-22.380121418,151.554000000,40.067518731
-22.383957754,151.621000000,40.059315678
-22.387798806,151.688000000,40.051091465
-22.391644571,151.755000000,40.042846054
-22.395495046,151.822000000,40.034579408
-22.399350225,151.889000000,40.026291488
-22.403210105,151.956000000,40.017982259
-22.407074683,152.023000000,40.009651681
-22.410943954,152.090000000,40.001299718
-22.414817915,152.157000000,39.992926332
-22.418696562,152.224000000,39.984531486
-22.422579891,152.291000000,39.976115142
-22.426467898,152.358000000,39.967677262
-22.430360579,152.425000000,39.959217810
-22.434257930,152.492000000,39.950736747
-22.438159949,152.559000000,39.942234036
-22.442066630,152.626000000,39.933709640
-22.445977969,152.693000000,39.925163521
-22.449893964,152.760000000,39.916595642
-22.453814610,152.827000000,39.908005965
-22.457739904,152.894000000,39.899394453
-22.461669841,152.961000000,39.890761067
-22.465604417,153.028000000,39.882105772
-22.469543629,153.095000000,39.873428529
-22.473487474,153.162000000,39.864729300
-22.477435946,153.229000000,39.856008048
-22.481389043,153.296000000,39.847264737
-22.485346760,153.363000000,39.838499327
-22.489309094,153.430000000,39.829711783
-22.493276040,153.497000000,39.820902065
-22.497247595,153.564000000,39.812070137
-22.501223755,153.631000000,39.803215962
-22.505204517,153.698000000,39.794339501
-22.509189875,153.765000000,39.785440718
-22.513179828,153.832000000,39.776519574
-22.517174370,153.899000000,39.767576032
-22.521173497,153.966000000,39.758610056
-22.525177207,154.033000000,39.749621606
-22.529185494,154.100000000,39.740610647
-22.533198356,154.167000000,39.731577140
-22.537215789,154.234000000,39.722521047
-22.541237787,154.301000000,39.713442332
-22.545264349,154.368000000,39.704340957
-22.549295469,154.435000000,39.695216884
-22.553331145,154.502000000,39.686070076
-22.557371371,154.569000000,39.676900495
-22.561416145,154.636000000,39.667708104
-22.565465462,154.703000000,39.658492865
-22.569519319,154.770000000,39.649254742
-22.573577712,154.837000000,39.639993695
-22.577640636,154.904000000,39.630709689
-22.581708089,154.971000000,39.621402685
-22.585780066,155.038000000,39.612072646
-22.589856563,155.105000000,39.602719534
-22.593937576,155.172000000,39.593343312
-22.598023103,155.239000000,39.583943943
-22.602113138,155.306000000,39.574521388
-22.606207678,155.373000000,39.565075611
-22.610306720,155.440000000,39.555606574
-22.614410249,155.507000000,39.546114254
-22.618518220,155.574000000,39.536598687
-22.622630574,155.641000000,39.527059924
-22.626747256,155.708000000,39.517498015
-22.630868208,155.775000000,39.507913012
-22.634993374,155.842000000,39.498304964
-22.639122698,155.909000000,39.488673922
-22.643256122,155.976000000,39.479019937
-22.647393590,156.043000000,39.469343060
-22.651535045,156.110000000,39.459643341
-22.655680431,156.177000000,39.449920831
-22.659829690,156.244000000,39.440175581
-22.663982767,156.311000000,39.430407640
-22.668139605,156.378000000,39.420617061
-22.672300146,156.445000000,39.410803893
-22.676464335,156.512000000,39.400968188
-22.680632114,156.579000000,39.391109995
-22.684803427,156.646000000,39.381229365
-22.688978218,156.713000000,39.371326350
-22.693156428,156.780000000,39.361400999
-22.697338003,156.847000000,39.351453364
-22.701522885,156.914000000,39.341483495
-22.705711018,156.981000000,39.331491442
-22.709902344,157.048000000,39.321477257
-22.714096808,157.115000000,39.311440990
-22.718294352,157.182000000,39.301382691
-22.722494920,157.249000000,39.291302412
-22.726698456,157.316000000,39.281200203
-22.730904901,157.383000000,39.271076114
-22.735114201,157.450000000,39.260930196
-22.739326298,157.517000000,39.250762500
-22.743541135,157.584000000,39.240573077
-22.747758657,157.651000000,39.230361977
-22.751978805,157.718000000,39.220129251
-22.756201524,157.785000000,39.209874949
-22.760426757,157.852000000,39.199599122
-22.764654447,157.919000000,39.189301821
-22.768884537,157.986000000,39.178983096
-22.773116972,158.053000000,39.168642998
-22.777351693,158.120000000,39.158281579
-22.781588645,158.187000000,39.147898887
-22.785827771,158.254000000,39.137494974
-22.790069014,158.321000000,39.127069891
-22.794312317,158.388000000,39.116623688
-22.798557625,158.455000000,39.106156417
-22.802804879,158.522000000,39.095668126
-22.807054024,158.589000000,39.085158868
-22.811305003,158.656000000,39.074628693
-22.815557758,158.723000000,39.064077651
-22.819812235,158.790000000,39.053505794
-22.824068375,158.857000000,39.042913171
-22.828326122,158.924000000,39.032299833
-22.832585420,158.991000000,39.021665832
-22.836846211,159.058000000,39.011011218
-22.841108440,159.125000000,39.000336041
-22.845372049,159.192000000,38.989640352
-22.849636982,159.259000000,38.978924201
-22.853903182,159.326000000,38.968187640
-22.858170592,159.393000000,38.957430719
-22.862439156,159.460000000,38.946653488
-22.866708818,159.527000000,38.935855999
-22.870979519,159.594000000,38.925038302
-22.875251205,159.661000000,38.914200447
-22.879523818,159.728000000,38.903342486
-22.883797301,159.795000000,38.892464468
-22.888071597,159.862000000,38.881566445
-22.892346651,159.929000000,38.870648467
-22.896622405,159.996000000,38.859710585
-22.900898803,160.063000000,38.848752849
-22.905175789,160.130000000,38.837775310
-22.909453304,160.197000000,38.826778019
-22.913731293,160.264000000,38.815761027
-22.918009700,160.331000000,38.804724383
-22.922288466,160.398000000,38.793668139
-22.926567537,160.465000000,38.782592346
-22.930846854,160.532000000,38.771497053
-22.935126362,160.599000000,38.760382312
-22.939406004,160.666000000,38.749248173
-22.943685722,160.733000000,38.738094688
-22.947965461,160.800000000,38.726921905
-22.952245164,160.867000000,38.715729878
-22.956524774,160.934000000,38.704518654
-22.960804234,161.001000000,38.693288287
-22.965083488,161.068000000,38.682038825
-22.969362479,161.135000000,38.670770321
-22.973641150,161.202000000,38.659482823
-22.977919445,161.269000000,38.648176384
-22.982197307,161.336000000,38.636851054
-22.986474680,161.403000000,38.625506883
-22.990751506,161.470000000,38.614143922
-22.995027729,161.537000000,38.602762222
-22.999303292,161.604000000,38.591361833
-23.003578139,161.671000000,38.579942806
-23.007852213,161.738000000,38.568505191
-23.012125458,161.805000000,38.557049040
-23.016397816,161.872000000,38.545574403
-23.020669231,161.939000000,38.534081330
-23.024939646,162.006000000,38.522569873
-23.029209005,162.073000000,38.511040081
-23.033477251,162.140000000,38.499492006
-23.037744328,162.207000000,38.487925698
-23.042010178,162.274000000,38.476341208
-23.046274745,162.341000000,38.464738587
-23.050537972,162.408000000,38.453117884
-23.054799803,162.475000000,38.441479151
-23.059060181,162.542000000,38.429822439
-23.063319049,162.609000000,38.418147797
-23.067576351,162.676000000,38.406455277
-23.071832030,162.743000000,38.394744930
-23.076086029,162.810000000,38.383016806
-23.080338292,162.877000000,38.371270955
-23.084588761,162.944000000,38.359507428
-23.088837381,163.011000000,38.347726277
-23.093084095,163.078000000,38.335927551
-23.097328845,163.145000000,38.324111301
-23.101571576,163.212000000,38.312277578
-23.105812231,163.279000000,38.300426432
-23.110050752,163.346000000,38.288557915
-23.114287083,163.413000000,38.276672076
-23.118521169,163.480000000,38.264768967
-23.122752951,163.547000000,38.252848638
-23.126982373,163.614000000,38.240911140
-23.131209379,163.681000000,38.228956523
-23.135433912,163.748000000,38.216984838
-23.139655915,163.815000000,38.204996136
-23.143875332,163.882000000,38.192990467
-23.148092106,163.949000000,38.180967882
-23.152306179,164.016000000,38.168928432
-23.156517497,164.083000000,38.156872167
-23.160726001,164.150000000,38.144799138
-23.164931636,164.217000000,38.132709395
-23.169134344,164.284000000,38.120602990
-23.173334069,164.351000000,38.108479973
-23.177530754,164.418000000,38.096340394
-23.181724343,164.485000000,38.084184304
-23.185914779,164.552000000,38.072011754
-23.190102005,164.619000000,38.059822794
-23.194285964,164.686000000,38.047617476
-23.198466600,164.753000000,38.035395849
-23.202643857,164.820000000,38.023157965
-23.206817677,164.887000000,38.010903873
-23.210988004,164.954000000,37.998633626
-23.215154781,165.021000000,37.986347273
-23.219317951,165.088000000,37.974044864
-23.223477459,165.155000000,37.961726452
-23.227633247,165.222000000,37.949392085
-23.231785258,165.289000000,37.937041816
-23.235933436,165.356000000,37.924675694
-23.240077724,165.423000000,37.912293770
-23.244218066,165.490000000,37.899896095
-23.248354404,165.557000000,37.887482720
-23.252486683,165.624000000,37.875053694
-23.256614845,165.691000000,37.862609070
-23.260738834,165.758000000,37.850148897
-23.264858593,165.825000000,37.837673226
-23.268974066,165.892000000,37.825182108
-23.273085196,165.959000000,37.812675593
-23.277191925,166.026000000,37.800153732
-23.281294199,166.093000000,37.787616576
-23.285391958,166.160000000,37.775064176
-23.289485463,166.227000000,37.762496581
-23.293574968,166.294000000,37.749913843
-23.297660417,166.361000000,37.737316012
-23.301741753,166.428000000,37.724703139
-23.305818919,166.495000000,37.712075275
-23.309891858,166.562000000,37.699432469
-23.313960511,166.629000000,37.686774774
-23.318024824,166.696000000,37.674102239
-23.322084737,166.763000000,37.661414916
-23.326140194,166.830000000,37.648712854
-23.330191138,166.897000000,37.635996104
-23.334237512,166.964000000,37.623264718
-23.338279259,167.031000000,37.610518745
-23.342316321,167.098000000,37.597758237
-23.346348641,167.165000000,37.584983244
-23.350376162,167.232000000,37.572193816
-23.354398828,167.299000000,37.559390005
-23.358416580,167.366000000,37.546571861
-23.362429362,167.433000000,37.533739435
-23.366437117,167.500000000,37.520892776
-23.370439787,167.567000000,37.508031937
-23.374437315,167.634000000,37.495156967
-23.378429644,167.701000000,37.482267917
-23.382416718,167.768000000,37.469364839
-23.386398478,167.835000000,37.456447781
-23.390374868,167.902000000,37.443516796
-23.394345831,167.969000000,37.430571934
-23.398311309,168.036000000,37.417613245
-23.402271245,168.103000000,37.404640780
-23.406225583,168.170000000,37.391654590
-23.410174264,168.237000000,37.378654726
-23.414117232,168.304000000,37.365641237
-23.418054431,168.371000000,37.352614175
-23.421985801,168.438000000,37.339573591
-23.425911287,168.505000000,37.326519534
-23.429830832,168.572000000,37.313452056
-23.433744377,168.639000000,37.300371207
-23.437651867,168.706000000,37.287277038
-23.441553243,168.773000000,37.274169600
-23.445448449,168.840000000,37.261048943
-23.449337428,168.907000000,37.247915118
-23.453220122,168.974000000,37.234768175
-23.457096475,169.041000000,37.221608166
-23.460966428,169.108000000,37.208435140
-23.464829926,169.175000000,37.195249149
-23.468686910,169.242000000,37.182050242
-23.472537324,169.309000000,37.168838472
-23.476381111,169.376000000,37.155613888
-23.480218213,169.443000000,37.142376541
-23.484048574,169.510000000,37.129126482
-23.487872136,169.577000000,37.115863760
-23.491688841,169.644000000,37.102588428
-23.495498634,169.711000000,37.089300536
-23.499301456,169.778000000,37.076000134
-23.503097251,169.845000000,37.062687273
-23.506885961,169.912000000,37.049362003
-23.510667529,169.979000000,37.036024375
-23.514441899,170.046000000,37.022674441
-23.518209013,170.113000000,37.009312250
-23.521968813,170.180000000,36.995937853
-23.525721243,170.247000000,36.982551301
-23.529466246,170.314000000,36.969152644
-23.533203765,170.381000000,36.955741933
-23.536933741,170.448000000,36.942319219
-23.540656119,170.515000000,36.928884553
-23.544370840,170.582000000,36.915437984
-23.548077849,170.649000000,36.901979564
-23.551777087,170.716000000,36.888509344
-23.555468498,170.783000000,36.875027374
-23.559152024,170.850000000,36.861533704
-23.562827609,170.917000000,36.848028385
-23.566495195,170.984000000,36.834511468
-23.570154724,171.051000000,36.820983004
-23.573806141,171.118000000,36.807443043
-23.577449387,171.185000000,36.793891636
-23.581084406,171.252000000,36.780328834
-23.584711140,171.319000000,36.766754686
-23.588329533,171.386000000,36.753169245
-23.591939527,171.453000000,36.739572560
-23.595541065,171.520000000,36.725964682
-23.599134089,171.587000000,36.712345661
-23.602718543,171.654000000,36.698715549
-23.606294370,171.721000000,36.685074396
-23.609861513,171.788000000,36.671422253
-23.613419913,171.855000000,36.657759170
-23.616969515,171.922000000,36.644085198
-23.620510261,171.989000000,36.630400388
-23.624042093,172.056000000,36.616704790
-23.627564956,172.123000000,36.602998455
-23.631078791,172.190000000,36.589281433
-23.634583541,172.257000000,36.575553776
-23.638079149,172.324000000,36.561815534
-23.641565559,172.391000000,36.548066757
-23.645042713,172.458000000,36.534307496
-23.648510554,172.525000000,36.520537802
-23.651969024,172.592000000,36.506757725
-23.655418067,172.659000000,36.492967317
-23.658857625,172.726000000,36.479166627
-23.662287642,172.793000000,36.465355707
-23.665708060,172.860000000,36.451534606
-23.669118821,172.927000000,36.437703377
-23.672519870,172.994000000,36.423862068
-23.675911148,173.061000000,36.410010732
-23.679292599,173.128000000,36.396149418
-23.682664165,173.195000000,36.382278178
-23.686025790,173.262000000,36.368397061
-23.689377416,173.329000000,36.354506119
-23.692718986,173.396000000,36.340605402
-23.696050442,173.463000000,36.326694962
-23.699371729,173.530000000,36.312774847
-23.702682787,173.597000000,36.298845110
-23.705983562,173.664000000,36.284905800
-23.709273994,173.731000000,36.270956969
-23.712554028,173.798000000,36.256998667
-23.715823606,173.865000000,36.243030945
-23.719082671,173.932000000,36.229053854
-23.722331165,173.999000000,36.215067443
-23.725569032,174.066000000,36.201071764
-23.728796214,174.133000000,36.187066867
-23.732012655,174.200000000,36.173052803
-23.735218296,174.267000000,36.159029623
-23.738413082,174.334000000,36.144997377
-23.741596955,174.401000000,36.130956116
-23.744769857,174.468000000,36.116905891
-23.747931732,174.535000000,36.102846752
-23.751082522,174.602000000,36.088778749
-23.754222171,174.669000000,36.074701934
-23.757350621,174.736000000,36.060616358
-23.760467814,174.803000000,36.046522070
-23.763573695,174.870000000,36.032419121
-23.766668205,174.937000000,36.018307563
-23.769751288,175.004000000,36.004187445
-23.772822886,175.071000000,35.990058819
-23.775882943,175.138000000,35.975921735
-23.778931401,175.205000000,35.961776244
-23.781968202,175.272000000,35.947622395
-23.784993291,175.339000000,35.933460241
-23.788006609,175.406000000,35.919289832
-23.791008100,175.473000000,35.905111217
-23.793997706,175.540000000,35.890924449
-23.796975371,175.607000000,35.876729577
-23.799941036,175.674000000,35.862526653
-23.802894646,175.741000000,35.848315726
-23.805836143,175.808000000,35.834096847
-23.808765469,175.875000000,35.819870068
-23.811682568,175.942000000,35.805635439
-23.814587382,176.009000000,35.791393010
-23.817479855,176.076000000,35.777142832
-23.820359928,176.143000000,35.762884956
-23.823227546,176.210000000,35.748619433
-23.826082650,176.277000000,35.734346312
-23.828925185,176.344000000,35.720065645
-23.831755091,176.411000000,35.705777483
-23.834572314,176.478000000,35.691481875
-23.837376794,176.545000000,35.677178873
-23.840168476,176.612000000,35.662868527
-23.842947301,176.679000000,35.648550889
-23.845713214,176.746000000,35.634226007
-23.848466156,176.813000000,35.619893934
-23.851206071,176.880000000,35.605554720
-23.853932901,176.947000000,35.591208415
-23.856646589,177.014000000,35.576855071
-23.859347079,177.081000000,35.562494737
-23.862034312,177.148000000,35.548127465
-23.864708233,177.215000000,35.533753305
-23.867368783,177.282000000,35.519372307
-23.870015906,177.349000000,35.504984523
-23.872649544,177.416000000,35.490590003
-23.875269640,177.483000000,35.476188798
-23.877876138,177.550000000,35.461780958
-23.880468979,177.617000000,35.447366534
-23.883048108,177.684000000,35.432945576
-23.885613466,177.751000000,35.418518136
-23.888164996,177.818000000,35.404084264
-23.890702643,177.885000000,35.389644010
-23.893226347,177.952000000,35.375197426
-23.895736052,178.019000000,35.360744561
-23.898231702,178.086000000,35.346285467
-23.900713238,178.153000000,35.331820194
-23.903180604,178.220000000,35.317348793
-23.905633743,178.287000000,35.302871314
-23.908072597,178.354000000,35.288387809
-23.910497109,178.421000000,35.273898327
-23.912907223,178.488000000,35.259402919
-23.915302880,178.555000000,35.244901637
-23.917684024,178.622000000,35.230394530
-23.920050598,178.689000000,35.215881650
-23.922402545,178.756000000,35.201363046
-23.924739807,178.823000000,35.186838770
-23.927062327,178.890000000,35.172308873
-23.929370048,178.957000000,35.157773404
-23.931662914,179.024000000,35.143232415
-23.933940866,179.091000000,35.128685956
-23.936203848,179.158000000,35.114134078
-23.938451802,179.225000000,35.099576832
-23.940684672,179.292000000,35.085014267
-23.942902401,179.359000000,35.070446436
-23.945104930,179.426000000,35.055873388
-23.947292203,179.493000000,35.041295174
-23.949464163,179.560000000,35.026711844
-23.951620753,179.627000000,35.012123450
-23.953761916,179.694000000,34.997530043
-23.955887593,179.761000000,34.982931671
-23.957997730,179.828000000,34.968328388
-23.960092267,179.895000000,34.953720242
-23.962171148,179.962000000,34.939107284
-23.964234316,180.029000000,34.924489566
-23.966281714,180.096000000,34.909867138
-23.968313284,180.163000000,34.895240051
-23.970328970,180.230000000,34.880608355
-23.972328714,180.297000000,34.865972100
-23.974312459,180.364000000,34.851331338
-23.976280148,180.431000000,34.836686119
-23.978231724,180.498000000,34.822036494
-23.980167130,180.565000000,34.807382514
-23.982086308,180.632000000,34.792724228
-23.983989202,180.699000000,34.778061689
-23.985875754,180.766000000,34.763394945
-23.987745907,180.833000000,34.748724049
-23.989599604,180.900000000,34.734049050
-23.991436788,180.967000000,34.719370000
-23.993257402,181.034000000,34.704686949
-23.995061388,181.101000000,34.689999947
-23.996848690,181.168000000,34.675309046
-23.998619249,181.235000000,34.660614295
-24.000373010,181.302000000,34.645915746
-24.002109915,181.369000000,34.631213450
